"","X","date","serial_number","model","capacity_bytes","failure","smart_1_normalized","smart_3_normalized","smart_7_normalized","smart_9_raw","smart_12_raw","smart_190_raw"
"1661739",1661739,"2016-07-24","W300BND1","ST4000DM000",4.000787e+12,0,119,91,89,26983,17,27
"1661973",1661973,"2016-07-24","Z30357RX","ST4000DM000",4.000787e+12,0,118,91,85,7660,10,22
"1662230",1662230,"2016-07-24","Z3014LKQ","ST4000DM000",4.000787e+12,0,119,91,89,21385,18,28
"1662628",1662628,"2016-07-24","S3006YCG","ST4000DM000",4.000787e+12,0,108,91,82,20859,12,28
"1662914",1662914,"2016-07-24","Z302T681","ST4000DM000",4.000787e+12,0,117,96,84,7378,4,35
"1663219",1663219,"2016-07-24","WD-WX21D947N7H5","WDC WD60EFRX",6.001175e+12,0,200,100,100,14295,5,NA
"1663351",1663351,"2016-07-24","Z304JW7S","ST4000DM000",4.000787e+12,0,119,93,84,6967,7,35
"1663438",1663438,"2016-07-24","Z3025K82","ST4000DM000",4.000787e+12,0,109,91,89,15565,10,19
"1663442",1663442,"2016-07-24","Z3029YRV","ST4000DM000",4.000787e+12,0,119,92,87,12130,11,31
"1663459",1663459,"2016-07-24","Z300YTX5","ST4000DM000",4.000787e+12,0,117,96,88,15343,3,29
"1663505",1663505,"2016-07-24","S3010CKZ","ST4000DM000",4.000787e+12,0,117,92,85,8932,12,27
"1663741",1663741,"2016-07-24","Z302T6D2","ST4000DM000",4.000787e+12,0,115,96,84,7808,4,30
"1663779",1663779,"2016-07-24","Z305KB72","ST4000DM000",4.000787e+12,0,108,96,81,3653,4,39
"1664780",1664780,"2016-07-24","Z304JW5W","ST4000DM000",4.000787e+12,1,114,96,84,6967,4,28
"1664908",1664908,"2016-07-24","Z305D5MZ","ST4000DM000",4.000787e+12,0,115,94,83,4259,5,30
"1665466",1665466,"2016-07-24","S2T0J9ACB00399","ST250LM004 HN",250059350016,0,100,91,252,20273,15,NA
"1665905",1665905,"2016-07-24","W300KNNX","ST4000DM000",4.000787e+12,0,118,91,87,11627,13,17
"1666104",1666104,"2016-07-24","MJ0351YNGA6Z8A","Hitachi HDS5C3030ALA630",3.000593e+12,0,100,125,100,31487,25,NA
"1667886",1667886,"2016-07-24","ZA10B15T","ST8000DM002",8.001563e+12,0,76,96,79,800,2,30
"1668039",1668039,"2016-07-24","Z304KBS2","ST4000DM000",4.000787e+12,0,108,95,84,7034,5,25
"1668271",1668271,"2016-07-24","Z3057DTN","ST4000DM000",4.000787e+12,0,112,97,84,5460,2,32
"1668340",1668340,"2016-07-24","PL1311LAG1ZXWA","Hitachi HDS5C4040ALE630",4.000787e+12,0,100,131,100,29593,16,NA
"1668635",1668635,"2016-07-24","Z305AJV0","ST4000DM000",4.000787e+12,0,117,96,82,3988,4,29
"1669822",1669822,"2016-07-24","Z300ZRQM","ST4000DM000",4.000787e+12,0,119,91,87,21605,12,27
"1669902",1669902,"2016-07-24","Z3025LA6","ST4000DM000",4.000787e+12,0,113,97,88,15029,3,23
"1669952",1669952,"2016-07-24","Z3025LAG","ST4000DM000",4.000787e+12,0,117,93,88,15005,7,24
"1671031",1671031,"2016-07-24","Z3029Z82","ST4000DM000",4.000787e+12,0,118,91,87,13206,12,26
"1671038",1671038,"2016-07-24","Z3014PBZ","ST4000DM000",4.000787e+12,0,119,91,86,21103,24,21
"1671271",1671271,"2016-07-24","W300D541","ST4000DM000",4.000787e+12,0,119,92,87,26175,36,22
"1671811",1671811,"2016-07-24","Z3040E86","ST4000DM000",4.000787e+12,0,119,95,86,7640,5,22
"1672034",1672034,"2016-07-24","WD-WX31D743YAF2","WDC WD60EFRX",6.001175e+12,0,200,202,100,14293,8,NA
"1672800",1672800,"2016-07-24","WD-WX41D94RN118","WDC WD60EFRX",6.001175e+12,0,200,100,100,14295,5,NA
"1672822",1672822,"2016-07-24","Z300YLQ9","ST4000DM000",4.000787e+12,0,111,94,88,15175,6,22
"1672954",1672954,"2016-07-24","Z302B0B3","ST4000DM000",4.000787e+12,0,117,91,87,13115,11,32
"1674015",1674015,"2016-07-24","Z300GZ0R","ST4000DM000",4.000787e+12,0,117,91,87,26298,23,24
"1674061",1674061,"2016-07-24","Z304HNKK","ST4000DM000",4.000787e+12,0,117,98,84,6276,2,22
"1674464",1674464,"2016-07-24","Z30250M3","ST4000DM000",4.000787e+12,0,119,97,88,13758,3,23
"1675232",1675232,"2016-07-24","W3002NQ7","ST4000DM000",4.000787e+12,0,119,91,87,25183,16,22
"1675539",1675539,"2016-07-24","Z3015CFB","ST4000DM000",4.000787e+12,0,119,91,87,22487,16,21
"1675659",1675659,"2016-07-24","S301GPJF","ST4000DM000",4.000787e+12,0,118,97,84,7354,3,34
"1676227",1676227,"2016-07-24","MK0311YHGKAWPA","Hitachi HDS723030ALA640",3.000593e+12,0,100,123,100,39624,27,NA
"1676577",1676577,"2016-07-24","PL2331LAH46AJJ","HGST HMS5C4040BLE640",4.000787e+12,0,100,100,100,2720,3,NA
"1676849",1676849,"2016-07-24","Z30250F3","ST4000DM000",4.000787e+12,0,115,96,89,15581,4,19
"1677118",1677118,"2016-07-24","Z303ZYFD","ST4000DM000",4.000787e+12,0,111,91,84,7567,10,18
"1677639",1677639,"2016-07-24","W300BHTL","ST4000DM000",4.000787e+12,0,100,92,89,26984,17,26
"1677742",1677742,"2016-07-24","Z304EYKN","ST4000DM000",4.000787e+12,0,116,95,84,6462,5,24
"1678343",1678343,"2016-07-24","WD-WX11D943555F","WDC WD60EFRX",6.001175e+12,0,200,205,100,14291,9,NA
"1679165",1679165,"2016-07-24","Z303C1RC","ST4000DM000",4.000787e+12,0,119,97,86,7592,3,35
"1680124",1680124,"2016-07-24","Z305Q0J8","ST4000DM000",4.000787e+12,0,115,97,81,3629,3,35
"1680791",1680791,"2016-07-24","Z30259G4","ST4000DM000",4.000787e+12,0,119,94,87,14981,6,22
"1681005",1681005,"2016-07-24","S300Z6AT","ST4000DM000",4.000787e+12,0,118,94,84,8937,6,29
"1682323",1682323,"2016-07-24","Z305GVFS","ST4000DM000",4.000787e+12,0,112,99,81,3630,1,30
"1682416",1682416,"2016-07-24","Z3011WXM","ST4000DM000",4.000787e+12,0,114,96,87,21607,4,27
"1682555",1682555,"2016-07-24","WD-WMC4N0D2RF3F","WDC WD30EFRX",3.000593e+12,0,200,100,100,10608,2,NA
"1683170",1683170,"2016-07-24","Z3015J3M","ST4000DM000",4.000787e+12,0,116,94,84,20029,6,20
"1683357",1683357,"2016-07-24","W300B6M4","ST4000DM000",4.000787e+12,0,117,92,90,27131,14,28
"1684120",1684120,"2016-07-24","Z3029YX1","ST4000DM000",4.000787e+12,0,117,94,88,12989,6,28
"1684208",1684208,"2016-07-24","S300XCPL","ST4000DM000",4.000787e+12,0,119,100,85,9009,0,21
"1684883",1684883,"2016-07-24","PL1321LAG35TLH","Hitachi HDS5C4040ALE630",4.000787e+12,0,100,125,100,28078,31,NA
"1685088",1685088,"2016-07-24","Z3057FPB","ST4000DM000",4.000787e+12,0,119,97,83,5474,3,22
"1685159",1685159,"2016-07-24","Z305BAK1","ST4000DM000",4.000787e+12,0,109,95,76,1643,5,22
"1685207",1685207,"2016-07-24","W300J68Y","ST4000DM000",4.000787e+12,0,114,91,87,24644,16,27
"1685453",1685453,"2016-07-24","Z300GPHJ","ST4000DM000",4.000787e+12,0,117,94,89,26522,6,23
"1685683",1685683,"2016-07-24","WD-WXC1H3440683","WDC WD60EFRX",6.001175e+12,0,200,206,100,14293,8,NA
"1685687",1685687,"2016-07-24","Z300ZRR4","ST4000DM000",4.000787e+12,0,113,91,87,21601,12,24
"1685740",1685740,"2016-07-24","Z302CYFS","ST4000DM000",4.000787e+12,0,117,93,84,7568,7,22
"1685881",1685881,"2016-07-24","PL2331LAGRWT0J","HGST HMS5C4040ALE640",4.000787e+12,0,100,100,100,16709,7,NA
"1686258",1686258,"2016-07-24","Z3042A2Q","ST4000DM000",4.000787e+12,0,117,91,84,7659,13,22
"1686267",1686267,"2016-07-24","Z30149SH","ST4000DM000",4.000787e+12,0,117,91,87,22428,9,22
"1686491",1686491,"2016-07-24","Z3016PP6","ST4000DM000",4.000787e+12,0,118,95,86,20890,5,21
"1687059",1687059,"2016-07-24","Z3014PF3","ST4000DM000",4.000787e+12,0,119,96,87,20890,3,36
"1687231",1687231,"2016-07-24","Z305GVVM","ST4000DM000",4.000787e+12,0,119,99,83,3801,1,37
"1687436",1687436,"2016-07-24","Z3029F0E","ST4000DM000",4.000787e+12,0,114,92,88,13384,15,35
"1687580",1687580,"2016-07-24","Z300PM73","ST4000DM000",4.000787e+12,0,119,91,88,24173,21,33
"1687581",1687581,"2016-07-24","Z300ZQY6","ST4000DM000",4.000787e+12,0,118,96,87,21605,4,23
"1687612",1687612,"2016-07-24","Z305BV2A","ST4000DM000",4.000787e+12,0,119,94,82,3988,6,31
"1687895",1687895,"2016-07-24","Z300X74C","ST4000DM000",4.000787e+12,0,118,91,88,22825,8,21
"1688148",1688148,"2016-07-24","Z300GPMY","ST4000DM000",4.000787e+12,0,114,91,84,26208,21,26
"1688275",1688275,"2016-07-24","ZA11WQH2","ST8000DM002",8.001563e+12,0,80,92,79,678,4,31
"1688289",1688289,"2016-07-24","S300ZQT8","ST4000DM000",4.000787e+12,0,117,92,85,9238,30,26
"1688430",1688430,"2016-07-24","Z3051SXK","ST4000DM000",4.000787e+12,0,120,96,82,3989,4,26
"1689034",1689034,"2016-07-24","Z300MX97","ST4000DM000",4.000787e+12,0,118,92,87,24590,30,33
"1689136",1689136,"2016-07-24","Z3040PZK","ST4000DM000",4.000787e+12,0,118,91,86,7475,8,25
"1689428",1689428,"2016-07-24","ZA10MCH1","ST8000DM002",8.001563e+12,0,83,96,83,1452,2,24
"1689504",1689504,"2016-07-24","Z300KN1Y","ST4000DM000",4.000787e+12,0,116,92,87,24786,41,26
"1689645",1689645,"2016-07-24","Z303XYM6","ST4000DM000",4.000787e+12,0,117,95,84,6291,5,22
"1689800",1689800,"2016-07-24","Z3041BT0","ST4000DM000",4.000787e+12,0,114,99,81,7546,1,18
"1690201",1690201,"2016-07-24","Z304E7CZ","ST4000DM000",4.000787e+12,0,114,96,84,5941,4,24
"1690329",1690329,"2016-07-24","ZA10NFC1","ST8000DM002",8.001563e+12,0,74,96,79,800,2,26
"1690602",1690602,"2016-07-24","Z3025M9A","ST4000DM000",4.000787e+12,0,118,93,88,15344,7,20
"1691056",1691056,"2016-07-24","Z304KA40","ST4000DM000",4.000787e+12,0,117,95,84,7035,5,26
"1691167",1691167,"2016-07-24","Z302325Z","ST4000DM000",4.000787e+12,0,113,95,87,15364,5,34
"1691351",1691351,"2016-07-24","Z304L9K6","ST4000DM000",4.000787e+12,0,117,97,84,5985,3,22
"1691476",1691476,"2016-07-24","WD-WXC1H3442013","WDC WD60EFRX",6.001175e+12,0,200,201,100,14293,8,NA
"1691558",1691558,"2016-07-24","WD-WX21D947NNDH","WDC WD60EFRX",6.001175e+12,0,200,197,100,14293,8,NA
"1691808",1691808,"2016-07-24","S300YBKS","ST4000DM000",4.000787e+12,0,115,98,85,9322,2,35
"1693034",1693034,"2016-07-24","W300J302","ST4000DM000",4.000787e+12,0,111,93,87,21747,7,34
"1693521",1693521,"2016-07-24","WD-WCC4N0385882","WDC WD30EFRX",3.000593e+12,0,200,191,100,17616,71,NA
"1693849",1693849,"2016-07-24","Z3024CA7","ST4000DM000",4.000787e+12,0,120,94,87,11553,6,22
"1693939",1693939,"2016-07-24","W300ATH8","ST4000DM000",4.000787e+12,1,120,92,87,24641,18,24
"1694241",1694241,"2016-07-24","W300BJ07","ST4000DM000",4.000787e+12,0,112,92,88,26524,25,24
"1694612",1694612,"2016-07-24","Z305KW22","ST4000DM000",4.000787e+12,0,116,99,81,3655,1,38
"1694713",1694713,"2016-07-24","Z3041BXZ","ST4000DM000",4.000787e+12,0,112,95,86,7639,5,22
"1694836",1694836,"2016-07-24","Z300GP9Z","ST4000DM000",4.000787e+12,0,105,91,87,23278,62,21
"1694840",1694840,"2016-07-24","Z300GP9S","ST4000DM000",4.000787e+12,0,113,92,89,26522,12,24
"1694880",1694880,"2016-07-24","Z300NK8E","ST4000DM000",4.000787e+12,0,115,92,88,24033,10,28
"1695133",1695133,"2016-07-24","PL1331LAHBN14H","HGST HMS5C4040BLE640",4.000787e+12,0,100,100,100,966,3,NA
"1695415",1695415,"2016-07-24","W300R7YQ","ST4000DM000",4.000787e+12,0,100,91,80,21384,26,31
"1695470",1695470,"2016-07-24","W300BMBN","ST4000DM000",4.000787e+12,0,116,92,89,27108,9,26
"1696465",1696465,"2016-07-24","Z3025ZRH","ST4000DM000",4.000787e+12,0,117,92,89,15565,10,20
"1696659",1696659,"2016-07-24","Z304JWNV","ST4000DM000",4.000787e+12,0,114,93,84,6996,7,28
"1696726",1696726,"2016-07-24","WD-WX41D94RNDP3","WDC WD60EFRX",6.001175e+12,0,200,100,100,13338,6,NA
"1696824",1696824,"2016-07-24","Z300GYZV","ST4000DM000",4.000787e+12,0,119,93,89,26520,17,27
"1698017",1698017,"2016-07-25","S301NK3V","ST4000DM000",4.000787e+12,0,107,94,84,6482,6,25
"1698284",1698284,"2016-07-25","MK0311YHGL3H3A","Hitachi HDS723030ALA640",3.000593e+12,0,100,121,100,44423,28,NA
"1698679",1698679,"2016-07-25","Z3040YXY","ST4000DM000",4.000787e+12,0,117,95,86,7664,5,23
"1699097",1699097,"2016-07-25","W300960V","ST4000DM000",4.000787e+12,0,114,91,89,27148,13,26
"1699120",1699120,"2016-07-25","Z300KK12","ST4000DM000",4.000787e+12,0,119,91,79,23113,18,30
"1699132",1699132,"2016-07-25","Z3029H4P","ST4000DM000",4.000787e+12,0,114,98,87,12823,2,21
"1699394",1699394,"2016-07-25","Z3029Z3P","ST4000DM000",4.000787e+12,0,118,91,87,13229,10,27
"1699709",1699709,"2016-07-25","S300ZNMD","ST4000DM000",4.000787e+12,0,117,92,85,9345,12,35
"1699846",1699846,"2016-07-25","Z300GZ34","ST4000DM000",4.000787e+12,0,112,91,88,26544,16,22
"1700068",1700068,"2016-07-25","Z3025ZNH","ST4000DM000",4.000787e+12,0,114,92,88,15579,9,29
"1700205",1700205,"2016-07-25","S300WF1A","ST4000DM000",4.000787e+12,0,114,99,84,8672,1,37
"1700270",1700270,"2016-07-25","Z304KBTA","ST4000DM000",4.000787e+12,0,108,94,84,6300,6,23
"1700335",1700335,"2016-07-25","W0Q1SSE0","ST320LT007",320072933376,0,119,98,87,23863,33,34
"1700499",1700499,"2016-07-25","WD-WXL1H642VM3E","WDC WD60EFRX",6.001175e+12,0,200,204,100,14315,9,NA
"1701205",1701205,"2016-07-25","Z3014A4Q","ST4000DM000",4.000787e+12,0,117,93,87,22452,7,20
"1701614",1701614,"2016-07-25","Z303R4WA","ST4000DM000",4.000787e+12,0,109,95,86,9180,5,20
"1701687",1701687,"2016-07-25","Z3016PEZ","ST4000DM000",4.000787e+12,0,114,92,78,19426,11,36
"1702486",1702486,"2016-07-25","Z3015Z3B","ST4000DM000",4.000787e+12,0,117,91,84,20913,9,25
"1703103",1703103,"2016-07-25","Z305DHNQ","ST4000DM000",4.000787e+12,1,117,96,83,4262,4,30
"1703558",1703558,"2016-07-25","Z300GPJL","ST4000DM000",4.000787e+12,0,119,91,89,26548,8,23
"1703893",1703893,"2016-07-25","Z1Z0470E","ST4000DX000",4.000787e+12,0,110,90,96,28044,18,37
"1703934",1703934,"2016-07-25","Z300K8D5","ST4000DM000",4.000787e+12,0,120,95,88,25185,5,20
"1704164",1704164,"2016-07-25","Z4D05JPB","ST6000DX000",6.001175e+12,0,117,90,89,11576,8,25
"1704385",1704385,"2016-07-25","Z304HML7","ST4000DM000",4.000787e+12,0,118,99,84,6322,1,22
"1704727",1704727,"2016-07-25","Z3023XA8","ST4000DM000",4.000787e+12,0,119,91,88,14687,34,24
"1705466",1705466,"2016-07-25","Z305KVLL","ST4000DM000",4.000787e+12,1,108,96,81,3677,4,35
"1705844",1705844,"2016-07-25","Z3029GYZ","ST4000DM000",4.000787e+12,0,119,92,89,13521,8,19
"1706239",1706239,"2016-07-25","W300J2V0","ST4000DM000",4.000787e+12,0,116,92,88,23887,9,21
"1706490",1706490,"2016-07-25","Z300GZEF","ST4000DM000",4.000787e+12,0,114,92,89,26548,10,24
"1707306",1707306,"2016-07-25","Z3025K2X","ST4000DM000",4.000787e+12,0,108,96,67,15873,4,23
"1707436",1707436,"2016-07-25","Z305D581","ST4000DM000",4.000787e+12,0,115,94,82,4012,6,26
"1707659",1707659,"2016-07-25","MJ1311YNG37EMA","Hitachi HDS5C3030ALA630",3.000593e+12,0,59,124,100,41167,22,NA
"1707747",1707747,"2016-07-25","Z302510H","ST4000DM000",4.000787e+12,0,117,97,88,15029,3,32
"1707798",1707798,"2016-07-25","Z300GZ4W","ST4000DM000",4.000787e+12,0,119,91,88,25316,18,32
"1707895",1707895,"2016-07-25","Z30402QR","ST4000DM000",4.000787e+12,0,115,91,84,7684,13,22
"1708046",1708046,"2016-07-25","Z300ZV95","ST4000DM000",4.000787e+12,0,114,91,87,21628,8,19
"1708114",1708114,"2016-07-25","Z304KBYT","ST4000DM000",4.000787e+12,0,119,95,82,5003,5,26
"1708329",1708329,"2016-07-25","Z304J0X2","ST4000DM000",4.000787e+12,0,118,96,84,7019,4,25
"1708465",1708465,"2016-07-25","Z1Z03F55","ST4000DX000",4.000787e+12,0,111,91,93,30090,41,27
"1708522",1708522,"2016-07-25","S300818F","ST4000DM000",4.000787e+12,0,113,91,82,20883,12,28
"1708614",1708614,"2016-07-25","Z4D05RYT","ST6000DX000",6.001175e+12,0,102,88,89,12055,14,29
"1708693",1708693,"2016-07-25","Z1Z05439","ST4000DX000",4.000787e+12,0,118,91,90,8122,10,22
"1708750",1708750,"2016-07-25","WD-WCC4N0HT6DU5","WDC WD30EFRX",3.000593e+12,0,200,182,100,4160,15,NA
"1708999",1708999,"2016-07-25","Z3029FA4","ST4000DM000",4.000787e+12,0,117,95,87,13205,5,32
"1709236",1709236,"2016-07-25","WD-WCAV3D509504","WDC WD1600AAJS",160041885696,0,200,138,100,42405,56,25
"1709468",1709468,"2016-07-25","Z304KCN5","ST4000DM000",4.000787e+12,0,120,94,84,6994,6,31
"1709515",1709515,"2016-07-25","S300XRSJ","ST4000DM000",4.000787e+12,0,117,96,88,13279,4,26
"1709543",1709543,"2016-07-25","PL1331LAGSM12H","HGST HMS5C4040ALE640",4.000787e+12,0,100,100,100,17867,8,NA
"1709861",1709861,"2016-07-25","PL1331LAGT941H","HGST HMS5C4040ALE640",4.000787e+12,0,100,100,100,16879,5,NA
"1710002",1710002,"2016-07-25","W300R5QJ","ST4000DM000",4.000787e+12,0,112,91,72,21228,19,29
"1710450",1710450,"2016-07-25","Z301475Y","ST4000DM000",4.000787e+12,0,117,91,87,22494,14,33
"1710758",1710758,"2016-07-25","W300C1LH","ST4000DM000",4.000787e+12,0,118,91,89,27104,26,26
"1710872",1710872,"2016-07-25","Z305D34A","ST4000DM000",4.000787e+12,0,112,96,82,4014,4,23
"1711161",1711161,"2016-07-25","Z305G1KP","ST4000DM000",4.000787e+12,0,114,92,83,3822,10,32
"1711336",1711336,"2016-07-25","ZA110RTA","ST8000DM002",8.001563e+12,0,76,98,79,683,1,24
"1712055",1712055,"2016-07-25","WD-WX31D847KHLA","WDC WD60EFRX",6.001175e+12,0,200,100,100,14319,5,NA
"1712102",1712102,"2016-07-25","MJ1321YNG0PTPA","Hitachi HDS5C3030ALA630",3.000593e+12,0,100,125,100,43467,21,NA
"1712547",1712547,"2016-07-25","Z304HTQV","ST4000DM000",4.000787e+12,0,117,97,82,5519,3,25
"1712584",1712584,"2016-07-25","Z3015LCK","ST4000DM000",4.000787e+12,0,114,91,87,22491,7,34
"1713014",1713014,"2016-07-25","S300WFAX","ST4000DM000",4.000787e+12,0,118,98,84,8672,2,34
"1713306",1713306,"2016-07-25","PL1331LAGS94VH","HGST HMS5C4040ALE640",4.000787e+12,0,100,100,100,18417,1,NA
"1713687",1713687,"2016-07-25","Z3001Y9R","ST4000DM000",4.000787e+12,0,103,91,89,28380,55,34
"1713811",1713811,"2016-07-25","ZA10ATDQ","ST8000DM002",8.001563e+12,0,100,98,79,701,1,35
"1713812",1713812,"2016-07-25","Z305D214","ST4000DM000",4.000787e+12,0,111,95,82,4016,5,25
"1714000",1714000,"2016-07-25","S300Z6B7","ST4000DM000",4.000787e+12,0,111,92,85,10026,15,27
"1714049",1714049,"2016-07-25","Z3025M2K","ST4000DM000",4.000787e+12,0,119,92,88,15581,12,28
"1714070",1714070,"2016-07-25","Z305FFV3","ST4000DM000",4.000787e+12,0,120,98,82,4012,2,26
"1714396",1714396,"2016-07-25","S30111L3","ST4000DM000",4.000787e+12,0,118,98,86,10830,2,16
"1714924",1714924,"2016-07-25","PL2331LAHDSEJJ","HGST HMS5C4040BLE640",4.000787e+12,0,100,100,100,1952,4,NA
"1714925",1714925,"2016-07-25","Z3015CHH","ST4000DM000",4.000787e+12,0,117,91,87,22525,14,20
"1714937",1714937,"2016-07-25","Z300GYXN","ST4000DM000",4.000787e+12,0,111,92,77,26542,17,26
"1715026",1715026,"2016-07-25","WD-WMC4N0D64V2W","WDC WD30EFRX",3.000593e+12,0,200,174,100,12331,8,NA
"1715048",1715048,"2016-07-25","Z305D31J","ST4000DM000",4.000787e+12,0,118,96,82,4012,4,30
"1715368",1715368,"2016-07-25","Z3029ZR8","ST4000DM000",4.000787e+12,0,119,92,87,13136,9,26
"1715430",1715430,"2016-07-25","WD-WCC4N0834417","WDC WD30EFRX",3.000593e+12,0,200,175,100,17585,10,NA
"1715460",1715460,"2016-07-25","PL1331LAGS04KH","HGST HMS5C4040ALE640",4.000787e+12,0,100,129,100,18604,12,NA
"1715579",1715579,"2016-07-25","Z300KFN0","ST4000DM000",4.000787e+12,0,112,91,79,23111,18,33
"1715698",1715698,"2016-07-25","W300HHH5","ST4000DM000",4.000787e+12,0,111,91,87,24615,27,33
"1715737",1715737,"2016-07-25","Z302A0XB","ST4000DM000",4.000787e+12,0,113,92,88,13900,13,34
"1715817",1715817,"2016-07-25","Z30250W7","ST4000DM000",4.000787e+12,0,117,93,87,15557,7,19
"1715839",1715839,"2016-07-25","W300E02Z","ST4000DM000",4.000787e+12,0,120,92,90,27148,14,23
"1715887",1715887,"2016-07-25","Z304KR1G","ST4000DM000",4.000787e+12,0,109,95,84,6990,5,29
"1716450",1716450,"2016-07-25","Z3025LJK","ST4000DM000",4.000787e+12,0,115,92,88,15559,9,23
"1716773",1716773,"2016-07-25","PL2331LAH42LTJ","HGST HMS5C4040BLE640",4.000787e+12,0,100,100,100,2724,5,NA
"1716842",1716842,"2016-07-25","S300Z6WX","ST4000DM000",4.000787e+12,0,104,96,84,8958,4,35
"1717095",1717095,"2016-07-25","PL1331LAGRHGHH","HGST HMS5C4040ALE640",4.000787e+12,0,100,100,100,18609,5,NA
"1717102",1717102,"2016-07-25","Z304HSG1","ST4000DM000",4.000787e+12,0,114,98,84,6008,2,21
"1717592",1717592,"2016-07-25","W300KKJ0","ST4000DM000",4.000787e+12,0,116,91,87,23764,13,19
"1717950",1717950,"2016-07-25","PL2331LAHAH58J","HGST HMS5C4040BLE640",4.000787e+12,0,100,100,100,990,3,NA
"1718266",1718266,"2016-07-25","Z302AJVP","ST4000DM000",4.000787e+12,0,111,99,85,9512,1,22
"1718978",1718978,"2016-07-25","WD-WX11D2404932","WDC WD60EFRX",6.001175e+12,0,200,100,100,14319,5,NA
"1719745",1719745,"2016-07-25","Z30417X8","ST4000DM000",4.000787e+12,0,117,95,86,7663,5,18
"1719994",1719994,"2016-07-25","Z1Z03JJ7","ST4000DX000",4.000787e+12,0,119,91,58,30091,41,27
"1720038",1720038,"2016-07-25","Z302AKDR","ST4000DM000",4.000787e+12,0,116,93,85,8956,7,26
"1720076",1720076,"2016-07-25","Z300KMTN","ST4000DM000",4.000787e+12,0,119,91,87,25212,10,28
"1720132",1720132,"2016-07-25","Z304JGRB","ST4000DM000",4.000787e+12,0,117,96,84,6991,4,27
"1720186",1720186,"2016-07-25","Z304JWEP","ST4000DM000",4.000787e+12,0,119,96,84,6321,4,22
"1720331",1720331,"2016-07-25","Z300GYSB","ST4000DM000",4.000787e+12,0,114,92,89,26547,22,28
"1720481",1720481,"2016-07-25","Z300GZ9M","ST4000DM000",4.000787e+12,0,117,92,89,26548,10,24
"1721026",1721026,"2016-07-25","Z304HVA3","ST4000DM000",4.000787e+12,0,119,98,84,5965,2,20
"1721116",1721116,"2016-07-25","Z3029GFH","ST4000DM000",4.000787e+12,0,107,92,83,13520,8,17
"1721127",1721127,"2016-07-25","PL1331LAHDZ0UH","HGST HMS5C4040BLE640",4.000787e+12,0,100,100,100,2265,4,NA
"1721174",1721174,"2016-07-25","Z3040E61","ST4000DM000",4.000787e+12,0,118,93,86,7616,7,32
"1721175",1721175,"2016-07-25","Z3040E6N","ST4000DM000",4.000787e+12,0,117,93,86,7617,7,32
"1721555",1721555,"2016-07-25","W300H3GP","ST4000DM000",4.000787e+12,0,116,94,88,23914,6,30
"1721685",1721685,"2016-07-25","Z300GPL3","ST4000DM000",4.000787e+12,0,117,92,88,26545,19,27
"1721988",1721988,"2016-07-25","Z300K8FE","ST4000DM000",4.000787e+12,0,114,92,87,25210,10,28
"1722190",1722190,"2016-07-25","Z300JM1J","ST4000DM000",4.000787e+12,0,111,91,87,21451,20,24
"1722533",1722533,"2016-07-25","Z4D0ANNG","ST6000DX000",6.001175e+12,0,100,90,89,11211,6,43
"1724125",1724125,"2016-07-25","Z3025KG8","ST4000DM000",4.000787e+12,0,117,96,87,15002,4,22
"1724161",1724161,"2016-07-25","Z304JZLF","ST4000DM000",4.000787e+12,0,116,95,84,6007,5,22
"1724630",1724630,"2016-07-25","Z3015L0K","ST4000DM000",4.000787e+12,0,118,96,88,13899,4,35
"1725022",1725022,"2016-07-25","Z302AKTA","ST4000DM000",4.000787e+12,0,116,92,87,13204,14,37
"1725079",1725079,"2016-07-25","Z304151W","ST4000DM000",4.000787e+12,0,117,91,85,7683,10,22
"1725175",1725175,"2016-07-25","Z302G5Q4","ST4000DM000",4.000787e+12,0,111,95,87,12822,5,20
"1725221",1725221,"2016-07-25","Z3052GC6","ST4000DM000",4.000787e+12,0,111,93,82,4011,7,27
"1725311",1725311,"2016-07-25","S301KXZY","ST4000DM000",4.000787e+12,0,117,99,85,6992,1,30
"1725902",1725902,"2016-07-25","Z3029F6W","ST4000DM000",4.000787e+12,0,115,96,88,13279,4,24
"1725959",1725959,"2016-07-25","Z300X8KG","ST4000DM000",4.000787e+12,0,119,91,88,22853,12,26
"1726442",1726442,"2016-07-25","Z304JH2S","ST4000DM000",4.000787e+12,0,117,96,84,6273,4,25
"1726651",1726651,"2016-07-25","Z3016X8J","ST4000DM000",4.000787e+12,0,102,98,86,20913,2,25
"1726698",1726698,"2016-07-25","Z300GQ2V","ST4000DM000",4.000787e+12,0,117,91,84,26231,21,28
"1727562",1727562,"2016-07-25","Z3029H32","ST4000DM000",4.000787e+12,0,114,93,87,14288,7,24
"1727674",1727674,"2016-07-25","Z305B6Z3","ST4000DM000",4.000787e+12,0,119,99,84,4640,1,30
"1727974",1727974,"2016-07-25","Z304KCW8","ST4000DM000",4.000787e+12,0,109,92,84,5945,9,22
